Ano,Categoria,Produto,Quantidade(L)
2022,OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,1.579.638
2022,OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,-
2022,OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,4.719.055
2022,OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,7.406.812
2022,OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,1.058.011
2022,OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,19.711
2022,OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,265.026
2022,OUTROS PRODUTOS COMERCIALIZADOS,Sangria,95.605
2022,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,296.664
2022,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,987.142
2022,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,5.309.881
2022,OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,1.052.563
2022,OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,-
2022,OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,32.000
2022,OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,385.006
2022,OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,27
2022,OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,14.947
2023,VINHO DE MESA,Tinto,165.097.539
2023,VINHO DE MESA,Rosado,2.520.748
2023,VINHO DE MESA,Branco,19.398.561
2023,VINHO FINO DE MESA,Tinto,12.450.606
2023,VINHO FINO DE MESA,Rosado,1.214.583
2023,VINHO FINO DE MESA,Branco,4.924.121
2023,VINHO ESPECIAL,Tinto,-
2023,VINHO ESPECIAL,Rosado,-
2023,VINHO ESPECIAL,Branco,-
2023,ESPUMANTES,Espumante  Moscatel,9.771.698
2023,ESPUMANTES,Espumante,19.609.379
2023,ESPUMANTES,Espumante Orgânico,558
2023,SUCO DE UVAS,Suco Natural Integral,129.419.407
2023,SUCO DE UVAS,Suco Adoçado,128.599
2023,SUCO DE UVAS,Suco Reprocessado/reconstituido,34.402.925
2023,SUCO DE UVAS,Suco Orgânico,932.154
2023,SUCO DE UVAS,Outros sucos de uvas,1.825.635
2023,OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),8.152
2023,OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",-
2023,OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,111
2023,OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,-
2023,OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),-
2023,OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,66.290
2023,OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,184.040
2023,OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,722.984
2023,OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,16.780
2023,OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,72.600
2023,OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,53.220
2023,OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),4.506
2023,OUTROS PRODUTOS COMERCIALIZADOS,Cooler,4.321.881
2023,OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,397.156
2023,OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,245
2023,OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,2.366.601
2023,OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,346
2023,OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,1.668
2023,OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,-
2023,OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,359.626
2023,OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,-
2023,OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,3.604.413
2023,OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,7.459.271
2023,OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,1.331.651
2023,OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,17.178
2023,OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,501.876
2023,OUTROS PRODUTOS COMERCIALIZADOS,Sangria,84.157
2023,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,338.926
2023,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,1.769.130
2023,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,5.047.280
2023,OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,194.020
2023,OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,-
2023,OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,981
2023,OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,421.974
2023,OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,132.064
2023,OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,410.215
